dateTransfer;datetimeTransfer;clientNumber;transferValue;transferCurrency;transferID;transferLog;destinationBankNumber;destinationBankBranch;destinationBankAccount
2022-08-17;2022-08-17T10:18:42Z;4608;5679.48;dollar $;20222699;;290;1979;53860-5
2022-08-17;2022-08-17T07:19:51Z;4862;6853.46;dollar $;20222698;;421;1002;47004-4
2022-08-17;2022-08-17T07:03:16Z;1297;1529;dollar $;20222697;;666;6317;50792-1
2022-08-17;2022-08-17T02:48:54Z;5832;8488;zing ƒ;20222696;;421;1200;34640-9
2022-08-16;2022-08-16T21:49:54Z;5188;9088;zing ƒ;20222695;;33;6552;25997-8
2022-08-16;2022-08-16T17:31:56Z;1455;3140.83;dollar $;20222694;;33;2231;34487-8
2022-08-16;2022-08-16T08:10:30Z;5986;2945;dollar $;20222693;;666;8800;67446-2
2022-08-16;2022-08-16T01:09:50Z;1297;7301;british pound £;20222692;;666;4078;57411-6
2022-08-15;2022-08-15T16:59:25Z;3715;8132;dollar $;20222691;;666;4078;45905-5
2022-08-15;2022-08-15T16:29:23Z;1121;8044;dollar $;20222690;;666;8800;46856-7
2022-08-15;2022-08-15T11:41:29Z;4862;4038;dollar $;20222689;;290;1002;28308-6
2022-08-15;2022-08-15T08:23:38Z;1297;2927.51;dollar $;20222688;;421;1100;48696-6
2022-08-15;2022-08-15T07:06:52Z;3294;8310;dollar $;20222687;;290;2231;82371-9
2022-08-15;2022-08-15T05:18:29Z;1217;8139.61;dollar $;20222686;;290;1002;70166-7
2022-08-15;2022-08-15T02:22:50Z;2489;6658.83;dollar $;20222685;;33;8800;75317-5
2022-08-14;2022-08-14T23:56:29Z;3795;6283.51;zing ƒ;20222684;;33;6552;36363-1
2022-08-14;2022-08-14T18:56:29Z;1945;6368;zing ƒ;20222683;;290;2231;56891-4
2022-08-14;2022-08-14T16:32:39Z;5987;7514;dollar $;20222682;;33;1002;61676-5
2022-08-14;2022-08-14T13:33:01Z;1297;10060.17;british pound £;20222681;;666;1979;39931-3
2022-08-14;2022-08-14T06:22:48Z;5188;4941;dollar $;20222680;;666;8521;79107-5
2022-08-14;2022-08-14T05:59:25Z;3795;6379;british pound £;20222679;;421;2400;45442-7
2022-08-14;2022-08-14T05:56:40Z;3294;8157.94;british pound £;20222678;;33;1002;27187-5
2022-08-14;2022-08-14T04:23:25Z;5832;7991.08;british pound £;20222677;;666;8800;66537-0
2022-08-14;2022-08-14T03:10:41Z;5243;10195;zing ƒ;20222676;;33;5420;61551-0
2022-08-14;2022-08-14T02:50:38Z;2727;6293;dollar $;20222675;;666;1979;57944-1
2022-08-14;2022-08-14T02:49:49Z;2727;5484.47;zing ƒ;20222674;;421;2400;27094-2
2022-08-13;2022-08-13T15:24:25Z;4965;7156.96;zing ƒ;20222673;;666;1100;78252-1
2022-08-13;2022-08-13T14:43:40Z;2489;5484;british pound £;20222672;;421;2231;63454-5
2022-08-13;2022-08-13T13:03:08Z;3715;6076.22;zing ƒ;20222671;;33;8521;76982-6
2022-08-13;2022-08-13T12:33:02Z;1455;3390;dollar $;20222670;;290;1979;56108-0
2022-08-13;2022-08-13T03:53:35Z;4965;2083;british pound £;20222669;;666;4078;46751-4
2022-08-13;2022-08-13T03:07:31Z;4608;4748;dollar $;20222668;;33;4425;82390-6
2022-08-12;2022-08-12T21:49:25Z;4023;4788;dollar $;20222667;;290;1100;74500-1
2022-08-12;2022-08-12T17:40:33Z;1455;8263;british pound £;20222666;;421;1002;55379-5
2022-08-12;2022-08-12T11:05:11Z;5764;4709;british pound £;20222665;;33;1002;65600-8
2022-08-12;2022-08-12T05:34:26Z;4023;5093.36;dollar $;20222664;;421;2231;49570-0
2022-08-12;2022-08-12T03:34:52Z;4023;10005;dollar $;20222663;;33;6552;71686-2
2022-08-11;2022-08-11T23:02:17Z;4608;6819.67;dollar $;20222662;;666;6317;56809-9
2022-08-11;2022-08-11T19:58:50Z;4965;6835;dollar $;20222661;;290;5420;26558-2
2022-08-11;2022-08-11T14:30:55Z;1455;5879;zing ƒ;20222660;;421;4425;45748-6
2022-08-11;2022-08-11T11:49:01Z;4465;3586;dollar $;20222659;;33;9921;58101-2
2022-08-11;2022-08-11T05:22:01Z;1945;5536;euro €;20222658;;33;2231;67835-4
2022-08-11;2022-08-11T00:28:26Z;4965;5252;dollar $;20222657;;421;1002;41213-8
2022-08-10;2022-08-10T19:26:04Z;5986;8193;euro €;20222656;;290;1002;82511-1
2022-08-10;2022-08-10T16:16:26Z;4608;5036.94;dollar $;20222655;;421;9921;67548-2
2022-08-10;2022-08-10T14:17:37Z;5516;6254.82;dollar $;20222654;;290;6552;66037-8
2022-08-10;2022-08-10T02:43:53Z;3100;5707.66;dollar $;20222653;;290;8521;56734-9
2022-08-10;2022-08-10T00:15:04Z;2727;7247;dollar $;20222652;;33;1979;74409-2
2022-08-09;2022-08-09T18:32:39Z;5764;7408;zing ƒ;20222651;;421;3321;47313-5
2022-08-09;2022-08-09T14:42:17Z;1945;6429;dollar $;20222650;;666;4078;77126-5
2022-08-09;2022-08-09T13:06:11Z;4023;4909.34;zing ƒ;20222649;;290;1979;76173-6
2022-08-09;2022-08-09T08:46:14Z;1217;4427;zing ƒ;20222648;;666;5420;80146-9
2022-08-09;2022-08-09T05:12:50Z;1121;7295;zing ƒ;20222647;;421;5420;59650-1
2022-08-09;2022-08-09T04:40:53Z;1945;6940;dollar $;20222646;;290;1100;43378-7
2022-08-09;2022-08-09T01:49:24Z;3284;6289.73;dollar $;20222645;;290;2400;26339-0
2022-08-08;2022-08-08T22:53:21Z;3284;4530.38;zing ƒ;20222644;;421;1200;44434-8
2022-08-08;2022-08-08T22:31:44Z;1121;8305;british pound £;20222643;;33;8521;49858-6
2022-08-08;2022-08-08T05:48:24Z;4965;6189.33;zing ƒ;20222642;;421;2231;76513-1
2022-08-07;2022-08-07T23:27:36Z;1455;7750.28;dollar $;20222641;;421;3321;86140-6
2022-08-07;2022-08-07T22:59:52Z;5764;6627;dollar $;20222640;;421;2400;54472-7
2022-08-07;2022-08-07T19:47:19Z;3795;3949;dollar $;20222639;;421;1979;41136-9
2022-08-07;2022-08-07T17:20:08Z;1217;3226.19;zing ƒ;20222638;;33;2231;44558-8
2022-08-07;2022-08-07T16:30:01Z;2197;4497.59;zing ƒ;20222637;;33;4425;69219-0
2022-08-07;2022-08-07T14:24:52Z;4862;9356.27;dollar $;20222636;;290;1100;67607-4
2022-08-07;2022-08-07T08:58:46Z;5987;9431.67;dollar $;20222635;;666;9921;32082-0
2022-08-07;2022-08-07T07:20:24Z;4965;2162;british pound £;20222634;;666;9921;71190-4
2022-08-07;2022-08-07T03:26:05Z;1455;4591.76;dollar $;20222633;;33;3321;55179-3
2022-08-07;2022-08-07T01:54:08Z;1121;5676;dollar $;20222632;;666;9921;29882-9
2022-08-06;2022-08-06T20:41:39Z;5987;4275;zing ƒ;20222631;;421;5420;64849-7
2022-08-06;2022-08-06T17:32:24Z;4965;4818.64;dollar $;20222630;;290;2231;85797-9
2022-08-06;2022-08-06T15:42:16Z;2727;9248;dollar $;20222629;;666;8800;28857-8
2022-08-06;2022-08-06T10:32:08Z;3294;5109;british pound £;20222628;;33;1002;73807-3
2022-08-06;2022-08-06T09:31:32Z;4862;8968.11;dollar $;20222627;;421;1100;28464-9
2022-08-06;2022-08-06T05:12:14Z;1945;9174;dollar $;20222626;;421;1100;42746-4
2022-08-06;2022-08-06T00:22:22Z;2197;8992;british pound £;20222625;;290;1979;55863-5
2022-08-05;2022-08-05T23:54:54Z;4965;7537.17;dollar $;20222624;;421;6552;34279-4
2022-08-05;2022-08-05T14:12:36Z;2727;7563;dollar $;20222623;;421;8521;49276-6
2022-08-05;2022-08-05T11:00:55Z;3294;10113.53;zing ƒ;20222622;;290;8521;47493-2
2022-08-05;2022-08-05T10:24:08Z;2727;6189.08;zing ƒ;20222621;;290;1200;63987-8
2022-08-05;2022-08-05T10:21:50Z;1945;5926.79;dollar $;20222620;;290;1200;65063-3
2022-08-05;2022-08-05T06:07:33Z;5832;5079;dollar $;20222619;;33;4425;70053-6
2022-08-05;2022-08-05T04:34:37Z;3795;8567.99;british pound £;20222618;;33;2231;70927-1
2022-08-04;2022-08-04T18:53:41Z;4465;6219;zing ƒ;20222617;;33;1002;61334-9
2022-08-04;2022-08-04T17:28:36Z;5986;3083.37;zing ƒ;20222616;;290;2400;64107-1
2022-08-03;2022-08-03T16:14:14Z;1455;4567.68;british pound £;20222615;;33;5420;35104-0
2022-08-03;2022-08-03T09:48:37Z;3284;6434.33;dollar $;20222614;;666;6552;74513-0
2022-08-03;2022-08-03T06:38:47Z;3294;9198.11;zing ƒ;20222613;;33;4425;50362-3
2022-08-03;2022-08-03T04:58:55Z;3715;3061.13;dollar $;20222612;;421;6552;38201-4
2022-08-02;2022-08-02T22:21:54Z;5188;1856.99;dollar $;20222611;;290;3321;66550-4
2022-08-02;2022-08-02T18:03:00Z;4608;7766.58;dollar $;20222610;;421;2400;55608-9
2022-08-02;2022-08-02T17:11:09Z;5243;4893;dollar $;20222609;;421;6552;43912-9
2022-08-02;2022-08-02T13:24:47Z;4023;7709.75;british pound £;20222608;;421;1002;74910-1
2022-08-02;2022-08-02T12:57:46Z;2727;8794.42;dollar $;20222607;;290;8800;67388-7
2022-08-02;2022-08-02T11:01:22Z;2489;5617;dollar $;20222606;;290;1979;83456-1
2022-08-02;2022-08-02T07:23:35Z;3100;11026.17;dollar $;20222605;;666;1002;48244-2
2022-08-02;2022-08-02T06:20:54Z;2489;3930.51;dollar $;20222604;;666;3321;54298-3
2022-08-02;2022-08-02T03:21:38Z;5243;6914;zing ƒ;20222603;;666;3321;53673-5
2022-08-02;2022-08-02T01:42:41Z;5832;4892;dollar $;20222602;;290;9921;44292-0
2022-08-01;2022-08-01T19:28:40Z;5986;4449.42;dollar $;20222601;;290;1979;66627-1
2022-08-01;2022-08-01T10:46:26Z;5987;5511.32;zing ƒ;20222600;;666;6317;79417-6
2022-08-01;2022-08-01T02:23:32Z;2197;8050.55;dollar $;20222599;;33;1200;63034-0
2022-07-31;2022-07-31T18:12:34Z;3715;5905.01;british pound £;20222598;;290;1100;71946-9
2022-07-31;2022-07-31T14:45:21Z;3795;5434.35;dollar $;20222597;;421;1200;34592-1
2022-07-31;2022-07-31T12:46:44Z;3294;11308.4;dollar $;20222596;;33;2400;46546-7
2022-07-31;2022-07-31T11:37:29Z;1217;7426;dollar $;20222595;;33;1979;77069-7
2022-07-31;2022-07-31T09:32:51Z;3715;9747.53;dollar $;20222594;;666;1002;79517-9
2022-07-31;2022-07-31T07:59:31Z;2727;5763;dollar $;20222593;;290;4078;55572-7
2022-07-31;2022-07-31T05:22:27Z;1297;6348;dollar $;20222592;;33;6552;82493-7
2022-07-31;2022-07-31T04:42:29Z;5764;6624;zing ƒ;20222591;;290;5420;30395-4
2022-07-31;2022-07-31T01:16:52Z;1945;5592;dollar $;20222590;;33;5420;46838-3
2022-07-31;2022-07-31T01:10:37Z;3294;3856.45;dollar $;20222589;;290;6317;73285-6
2022-07-31;2022-07-31T00:25:28Z;2197;8509;british pound £;20222588;;421;8800;62722-5
2022-07-30;2022-07-30T23:26:57Z;4465;1463.88;dollar $;20222587;;666;1979;52455-4
2022-07-30;2022-07-30T20:45:52Z;1297;9000;dollar $;20222586;;421;6552;37342-3
2022-07-30;2022-07-30T19:50:44Z;3284;6060.34;dollar $;20222585;;33;3321;71225-1
2022-07-30;2022-07-30T18:09:57Z;1945;5430.96;zing ƒ;20222584;;33;2400;79028-4
2022-07-30;2022-07-30T15:27:38Z;5986;8494.64;dollar $;20222583;;290;1002;65179-5
2022-07-30;2022-07-30T15:20:20Z;5764;7540.67;dollar $;20222582;;33;6317;45344-5
2022-07-30;2022-07-30T09:51:21Z;4965;8562;dollar $;20222581;;33;6317;52006-7
2022-07-30;2022-07-30T08:31:07Z;3795;10482.71;dollar $;20222580;;290;4425;50872-3
2022-07-30;2022-07-30T07:22:45Z;6032;4274.97;british pound £;20222579;;290;1979;33914-2
2022-07-30;2022-07-30T05:15:13Z;3100;7119;zing ƒ;20222578;;290;1002;69949-9
2022-07-29;2022-07-29T19:53:48Z;2489;4720.5;dollar $;20222577;;421;4425;74814-5
2022-07-29;2022-07-29T18:38:40Z;5188;6068;dollar $;20222576;;666;3321;65683-2
2022-07-29;2022-07-29T18:37:47Z;4023;7210;zing ƒ;20222575;;421;1100;30988-1
2022-07-29;2022-07-29T18:37:39Z;5832;8755.66;zing ƒ;20222574;;421;1002;64516-6
2022-07-29;2022-07-29T13:35:08Z;1455;5614.82;dollar $;20222573;;666;1100;49640-7
2022-07-29;2022-07-29T12:22:50Z;1217;4965;dollar $;20222572;;33;8800;72639-0
2022-07-29;2022-07-29T08:45:53Z;1945;9489.33;zing ƒ;20222571;;666;2231;40165-3
2022-07-29;2022-07-29T07:53:15Z;5986;8455.63;dollar $;20222570;;666;3321;81207-2
2022-07-29;2022-07-29T07:40:14Z;1945;7277.43;dollar $;20222569;;290;4078;42423-6
2022-07-29;2022-07-29T03:03:44Z;3795;9321;dollar $;20222568;;33;4078;28540-8
2022-07-28;2022-07-28T19:58:07Z;4608;5449.41;dollar $;20222567;;666;8521;57907-5
2022-07-28;2022-07-28T14:30:52Z;3795;6543.93;zing ƒ;20222566;;421;1100;75541-2
2022-07-28;2022-07-28T14:07:22Z;3795;8609.42;british pound £;20222565;;666;8800;44012-6
2022-07-28;2022-07-28T12:43:05Z;4023;8325;dollar $;20222564;;666;1200;79371-3
2022-07-28;2022-07-28T00:54:29Z;4608;5172;zing ƒ;20222563;;33;1200;71362-9
2022-07-27;2022-07-27T11:49:33Z;2197;2153;dollar $;20222562;;666;8800;61689-8
2022-07-27;2022-07-27T10:32:42Z;5764;5880;dollar $;20222561;;666;1002;37155-0
2022-07-27;2022-07-27T08:48:55Z;2489;6070.12;dollar $;20222560;;666;8521;25404-0
2022-07-27;2022-07-27T07:13:43Z;6032;8087.25;dollar $;20222559;;421;1100;35051-7
2022-07-26;2022-07-26T21:46:31Z;5987;8729;dollar $;20222558;;290;1200;68054-2
2022-07-26;2022-07-26T19:25:08Z;3284;6998;dollar $;20222557;;666;3321;25612-8
2022-07-26;2022-07-26T17:25:30Z;3795;2896.78;dollar $;20222556;;290;4425;42928-4
2022-07-26;2022-07-26T17:16:16Z;1945;5324;dollar $;20222555;;290;9921;51123-8
2022-07-26;2022-07-26T14:30:26Z;2727;5316.29;dollar $;20222554;;421;6317;67289-6
2022-07-25;2022-07-25T20:33:00Z;5832;9584.41;zing ƒ;20222553;;421;1200;40661-9
2022-07-25;2022-07-25T20:21:45Z;1455;5152.21;dollar $;20222552;;290;2400;28006-4
2022-07-25;2022-07-25T08:03:41Z;3100;12824;dollar $;20222551;;33;2231;39976-2
2022-07-25;2022-07-25T07:55:21Z;1121;4656;zing ƒ;20222550;;421;8800;24659-4
2022-07-25;2022-07-25T06:05:20Z;3294;2563.52;british pound £;20222549;;666;8521;59651-8
2022-07-25;2022-07-25T03:00:15Z;2197;7819;dollar $;20222548;;421;1200;35470-2
2022-07-25;2022-07-25T02:44:51Z;2197;2630.01;dollar $;20222547;;33;1200;85770-1
2022-07-24;2022-07-24T20:05:15Z;4862;4921;dollar $;20222546;;290;3321;28198-5
2022-07-24;2022-07-24T12:45:02Z;4608;5430.64;dollar $;20222545;;33;5420;28080-9
2022-07-24;2022-07-24T09:59:57Z;4023;4494.75;zing ƒ;20222544;;33;5420;86372-7
2022-07-24;2022-07-24T09:46:14Z;4862;6305.85;zing ƒ;20222543;;666;6317;35273-4
2022-07-24;2022-07-24T08:05:48Z;1297;6518.63;dollar $;20222542;;290;8800;81697-4
2022-07-23;2022-07-23T22:59:39Z;2489;5422.75;dollar $;20222541;;421;5420;28269-9
2022-07-23;2022-07-23T16:42:08Z;5832;6899;zing ƒ;20222540;;290;1100;46069-7
2022-07-23;2022-07-23T15:44:03Z;2197;5674;zing ƒ;20222539;;666;9921;45744-0
2022-07-23;2022-07-23T05:08:47Z;4465;8809.42;british pound £;20222538;;666;8800;69097-2
2022-07-23;2022-07-23T03:03:27Z;2489;10622;british pound £;20222537;;290;4078;62245-7
2022-07-23;2022-07-23T01:08:01Z;4465;8086;british pound £;20222536;;290;8521;43381-0
2022-07-22;2022-07-22T22:05:26Z;1297;4632.35;euro €;20222535;;33;6317;81473-0
2022-07-22;2022-07-22T19:45:52Z;3100;9592;dollar $;20222534;;33;1200;75881-2
2022-07-22;2022-07-22T19:06:25Z;3795;60;dollar $;20222533;;290;1100;39925-1
2022-07-22;2022-07-22T18:33:17Z;4608;6792.99;dollar $;20222532;;666;2231;31803-5
2022-07-22;2022-07-22T09:46:43Z;5832;8060.06;zing ƒ;20222531;;33;8521;66081-7
2022-07-22;2022-07-22T06:39:08Z;5243;7790.91;dollar $;20222530;;421;4425;68899-5
2022-07-22;2022-07-22T04:08:08Z;2197;7308.61;zing ƒ;20222529;;290;6317;77148-7
2022-07-22;2022-07-22T03:42:39Z;5764;7183.29;dollar $;20222528;;666;1100;65655-9
2022-07-22;2022-07-22T03:04:59Z;4465;4942;dollar $;20222527;;421;5420;75573-4
2022-07-22;2022-07-22T02:52:08Z;3795;10469.22;dollar $;20222526;;421;8521;57507-0
2022-07-22;2022-07-22T01:36:48Z;5764;6211;british pound £;20222525;;33;2400;47608-5
2022-07-22;2022-07-22T00:09:46Z;3284;8194.12;zing ƒ;20222524;;33;6317;52415-9
2022-07-21;2022-07-21T21:39:03Z;4862;5404;dollar $;20222523;;421;3321;71526-3
2022-07-21;2022-07-21T16:17:46Z;5764;5614.33;dollar $;20222522;;33;6317;36036-3
2022-07-20;2022-07-20T22:47:36Z;3284;6104;zing ƒ;20222521;;33;6552;65107-5
2022-07-20;2022-07-20T21:49:18Z;1217;6017.25;dollar $;20222520;;33;9921;54589-5
2022-07-20;2022-07-20T19:58:47Z;5764;4018;british pound £;20222519;;421;2400;61547-4
2022-07-20;2022-07-20T18:31:23Z;5764;4612.61;dollar $;20222518;;421;6317;34766-8
2022-07-20;2022-07-20T09:31:13Z;4965;6873;zing ƒ;20222517;;421;1200;49563-6
2022-07-20;2022-07-20T03:17:03Z;2727;4241;british pound £;20222516;;33;6552;40953-3
2022-07-20;2022-07-20T00:46:16Z;2197;7176.11;dollar $;20222515;;421;4425;50780-6
2022-07-20;2022-07-20T00:20:43Z;3795;6448.76;zing ƒ;20222514;;33;1002;27795-7
2022-07-19;2022-07-19T20:58:02Z;1945;13710;dollar $;20222513;;290;2231;63600-9
2022-07-19;2022-07-19T19:47:37Z;4023;6480.3;zing ƒ;20222512;;33;2231;46970-7
2022-07-19;2022-07-19T18:37:51Z;4862;6110;dollar $;20222511;;33;5420;68249-8
2022-07-19;2022-07-19T14:18:31Z;5832;7237;dollar $;20222510;;666;8521;26288-2
2022-07-19;2022-07-19T06:53:19Z;5243;6047.65;dollar $;20222509;;290;3321;82919-6
2022-07-18;2022-07-18T22:33:36Z;3284;5232;dollar $;20222508;;33;1100;52040-3
2022-07-18;2022-07-18T13:40:14Z;1455;7721.01;zing ƒ;20222507;;290;6317;80654-9
2022-07-18;2022-07-18T00:45:24Z;5188;6788.89;dollar $;20222506;;666;3321;77131-4
2022-07-17;2022-07-17T23:07:19Z;1121;2962.67;dollar $;20222505;;290;4078;37892-5
2022-07-17;2022-07-17T20:12:46Z;3284;10050.65;dollar $;20222504;;421;8521;57083-4
2022-07-17;2022-07-17T11:23:28Z;5986;5849;zing ƒ;20222503;;290;5420;62872-5
2022-07-17;2022-07-17T08:25:16Z;4465;686.89;dollar $;20222502;;33;4078;85109-1
2022-07-17;2022-07-17T00:42:48Z;1297;8196.29;zing ƒ;20222501;;290;2231;62946-6
2022-07-17;2022-07-17T00:05:41Z;4965;6862;dollar $;20222500;;33;1200;73145-0
2022-07-16;2022-07-16T20:16:14Z;5516;3666;dollar $;20222499;;290;2400;30531-2
2022-07-16;2022-07-16T11:47:23Z;1945;7534;zing ƒ;20222498;;421;6552;35337-2
2022-07-16;2022-07-16T10:46:48Z;4608;4593.15;dollar $;20222497;;666;9921;44592-4
2022-07-16;2022-07-16T09:05:30Z;5764;4445;dollar $;20222496;;290;1200;55184-8
2022-07-16;2022-07-16T08:12:45Z;1297;4796;dollar $;20222495;;290;8800;73423-2
2022-07-16;2022-07-16T04:26:55Z;6032;6139;dollar $;20222494;;290;1979;57157-5
2022-07-16;2022-07-16T01:38:24Z;1297;5670;dollar $;20222493;;421;4078;50455-2
2022-07-15;2022-07-15T23:08:36Z;2489;5167;euro €;20222492;;421;3321;57418-7
2022-07-15;2022-07-15T22:53:05Z;5986;6047.47;dollar $;20222491;;33;8521;28810-8
2022-07-15;2022-07-15T20:18:58Z;2197;5535.3;dollar $;20222490;;421;2400;61281-0
2022-07-15;2022-07-15T13:15:34Z;2197;11847.86;dollar $;20222489;;421;6552;31993-6
2022-07-15;2022-07-15T13:00:17Z;4965;4044;zing ƒ;20222488;;421;8800;77170-8
2022-07-15;2022-07-15T12:49:03Z;1297;5141.33;dollar $;20222487;;666;9921;42586-4
2022-07-15;2022-07-15T04:28:07Z;1297;2034.29;dollar $;20222486;;666;6552;49536-6
2022-07-14;2022-07-14T19:51:55Z;4862;6783.09;dollar $;20222485;;290;1100;71372-1
2022-07-14;2022-07-14T16:05:57Z;4465;9662;zing ƒ;20222484;;290;9921;60113-7
2022-07-14;2022-07-14T15:14:23Z;4023;7444.89;dollar $;20222483;;421;6552;68959-7
2022-07-14;2022-07-14T12:06:54Z;1455;8119;dollar $;20222482;;290;2400;46841-9
2022-07-14;2022-07-14T08:38:54Z;5516;5120.4;zing ƒ;20222481;;666;6552;52149-5
2022-07-14;2022-07-14T08:26:18Z;4862;3554;zing ƒ;20222480;;33;3321;50736-0
2022-07-14;2022-07-14T00:44:29Z;2727;5926.31;british pound £;20222479;;421;6317;71808-8
2022-07-13;2022-07-13T21:09:44Z;5188;5343.43;dollar $;20222478;;421;3321;24770-9
2022-07-13;2022-07-13T16:13:47Z;5243;5020;dollar $;20222477;;666;5420;45841-7
2022-07-13;2022-07-13T06:19:29Z;5987;10575.17;dollar $;20222476;;421;6552;65661-5
2022-07-13;2022-07-13T03:11:42Z;4608;5982.18;zing ƒ;20222475;;666;1100;37374-2
2022-07-12;2022-07-12T22:40:07Z;5986;8116;dollar $;20222474;;421;8521;54161-7
2022-07-12;2022-07-12T14:07:53Z;3100;5896;dollar $;20222473;;290;1979;26806-5
2022-07-12;2022-07-12T09:04:55Z;1297;4701.64;dollar $;20222472;;33;4078;53582-5
2022-07-12;2022-07-12T03:45:03Z;5987;8179.67;zing ƒ;20222471;;33;8800;73728-6
2022-07-12;2022-07-12T00:00:52Z;1121;6902;dollar $;20222470;;290;8800;39610-3
2022-07-11;2022-07-11T22:56:44Z;3100;12352.37;zing ƒ;20222469;;421;9921;49421-2
2022-07-11;2022-07-11T17:06:44Z;1121;9371;british pound £;20222468;;666;8521;51135-3
2022-07-11;2022-07-11T11:05:09Z;3284;5763.97;dollar $;20222467;;421;6552;52507-4
2022-07-11;2022-07-11T08:17:08Z;4023;5602.54;dollar $;20222466;;666;4078;54545-3
2022-07-11;2022-07-11T07:21:54Z;5986;7537.49;dollar $;20222465;;33;2400;75978-4
2022-07-11;2022-07-11T04:06:57Z;5832;8971.98;dollar $;20222464;;666;2231;28237-9
2022-07-10;2022-07-10T21:30:34Z;1297;5582.36;dollar $;20222463;;290;1002;84448-4
2022-07-10;2022-07-10T19:26:41Z;1455;1427.7;euro €;20222462;;421;1002;79549-2
2022-07-10;2022-07-10T19:19:03Z;1945;3689;zing ƒ;20222461;;290;6317;58536-8
2022-07-10;2022-07-10T18:22:40Z;2197;7994;dollar $;20222460;;290;1200;33753-4
2022-07-10;2022-07-10T15:18:27Z;5832;11254.37;dollar $;20222459;;290;4078;51599-8
2022-07-10;2022-07-10T09:39:12Z;1121;9845.66;british pound £;20222458;;666;4425;41353-9
2022-07-10;2022-07-10T06:58:40Z;5832;11028;dollar $;20222457;;33;1002;64518-4
2022-07-10;2022-07-10T06:06:55Z;4465;3803.98;dollar $;20222456;;421;8521;33220-9
2022-07-09;2022-07-09T18:17:01Z;4023;5127;zing ƒ;20222455;;290;9921;40590-5
2022-07-09;2022-07-09T17:24:49Z;5188;6252;dollar $;20222454;;666;6317;65958-5
2022-07-09;2022-07-09T16:54:38Z;4965;4173;dollar $;20222453;;290;2231;25453-1
2022-07-09;2022-07-09T15:34:03Z;3284;9446.55;zing ƒ;20222452;;290;4425;31652-5
2022-07-09;2022-07-09T05:10:36Z;3715;6423;zing ƒ;20222451;;33;9921;84785-1
2022-07-08;2022-07-08T18:26:57Z;5764;5973.86;dollar $;20222450;;33;6552;28386-3
2022-07-08;2022-07-08T14:58:21Z;1297;3420.55;dollar $;20222449;;421;8800;58142-6
2022-07-08;2022-07-08T10:01:55Z;2727;8973;dollar $;20222448;;421;3321;81714-9
2022-07-08;2022-07-08T00:58:51Z;4465;7738.31;zing ƒ;20222447;;421;1002;60429-2
2022-07-07;2022-07-07T22:13:35Z;5832;12105;dollar $;20222446;;421;8800;73092-3
2022-07-07;2022-07-07T21:52:59Z;5832;7655;british pound £;20222445;;290;5420;55515-2
2022-07-07;2022-07-07T15:35:51Z;5764;3900;dollar $;20222444;;421;2400;64237-9
2022-07-07;2022-07-07T15:12:50Z;6032;705.79;dollar $;20222443;;290;1979;64381-2
2022-07-07;2022-07-07T10:53:14Z;4862;2314;zing ƒ;20222442;;421;6317;49063-0
2022-07-07;2022-07-07T10:06:08Z;5832;6207.33;dollar $;20222441;;421;2400;30552-5
2022-07-07;2022-07-07T08:37:41Z;3795;4907.76;british pound £;20222440;;421;9921;38673-7
2022-07-07;2022-07-07T02:07:06Z;5516;2309.23;dollar $;20222439;;666;8521;54341-0
2022-07-07;2022-07-07T00:03:35Z;3100;2095.19;dollar $;20222438;;33;6317;45149-4
2022-07-06;2022-07-06T22:43:26Z;3795;4182.9;zing ƒ;20222437;;666;5420;60944-6
2022-07-06;2022-07-06T21:55:59Z;1217;3102;british pound £;20222436;;290;8521;75932-7
2022-07-06;2022-07-06T18:06:49Z;1455;9014.63;dollar $;20222435;;33;2231;43721-2
2022-07-06;2022-07-06T08:31:35Z;5986;7213.17;dollar $;20222434;;666;1100;47190-3
2022-07-06;2022-07-06T06:34:13Z;3715;1877;dollar $;20222433;;290;2231;57913-8
2022-07-06;2022-07-06T03:27:16Z;1297;5493.73;british pound £;20222432;;33;4078;58649-2
2022-07-06;2022-07-06T01:40:18Z;5188;10469;zing ƒ;20222431;;666;4425;67379-5
2022-07-06;2022-07-06T00:35:36Z;4023;4494;dollar $;20222430;;33;8521;65256-3
2022-07-05;2022-07-05T18:27:50Z;5986;6380.1;dollar $;20222429;;290;1200;81028-6
2022-07-05;2022-07-05T17:44:09Z;5987;8507;dollar $;20222428;;33;2400;45475-0
2022-07-05;2022-07-05T12:26:06Z;3284;4562;dollar $;20222427;;666;4078;39726-8
2022-07-05;2022-07-05T09:03:04Z;1945;3006;zing ƒ;20222426;;33;4078;41865-2
2022-07-05;2022-07-05T08:42:26Z;6032;6638;dollar $;20222425;;421;3321;48114-2
2022-07-04;2022-07-04T12:30:03Z;4608;6723.02;dollar $;20222424;;421;8521;83491-4
2022-07-04;2022-07-04T09:23:13Z;4465;7127;zing ƒ;20222423;;33;2231;35883-3
2022-07-04;2022-07-04T05:44:04Z;5188;7675.38;zing ƒ;20222422;;666;2400;37102-3
2022-07-04;2022-07-04T05:10:50Z;1217;6270.55;dollar $;20222421;;33;5420;57668-0
2022-07-04;2022-07-04T03:20:55Z;5243;3578;dollar $;20222420;;33;8800;62391-7
2022-07-04;2022-07-04T02:22:17Z;4608;4271.83;dollar $;20222419;;33;4078;74345-5
